913,570,51,98,0,0,0,0
865,564,46,59,0,0,0,0
802,586,68,20,0,0,0,0
1698,679,116,37,1,4,0,1
589,794,90,73,1,4,0,1
812,804,83,82,1,4,0,1
603,957,144,121,1,4,1,0
952,971,136,108,1,4,1,0
932,777,74,73,1,4,0,1
637,716,22,34,1,3,0,2
654,706,37,24,1,3,0,2
663,736,77,50,1,4,0,1
801,730,63,53,1,4,0,0
696,711,61,47,1,4,0,1
898,780,21,48,1,3,0,2
895,763,28,58,1,2,0,0
913,750,21,40,1,3,0,1
913,740,20,39,1,2,0,1
842,692,48,41,1,4,0,0
804,669,44,39,1,4,0,0
824,650,38,30,1,4,0,1
854,624,31,22,1,4,0,0
841,612,25,18,1,4,0,1
851,604,21,17,1,4,1,1
916,721,16,35,1,2,0,0
906,714,20,23,1,3,0,2
909,698,16,38,1,1,0,0
929,704,12,30,1,2,0,1
934,693,14,34,1,2,0,2
20,1001,318,79,1,4,1,1
