946,266,17,21,0,0,0,0
1278,411,11,21,1,1,0,2
1280,414,7,16,1,1,0,0
1265,464,95,42,1,4,1,0
1170,484,80,39,1,4,0,0
1131,385,11,21,1,1,0,0
1078,347,10,24,1,1,0,1
1086,393,11,23,1,1,0,1
1102,372,7,25,1,1,0,1
1111,394,9,24,1,1,0,1
1113,389,10,22,1,1,0,2
928,648,63,75,1,4,0,0
405,411,12,31,1,1,0,0
458,424,81,33,1,4,0,1
428,459,31,20,1,10,0,1
435,448,14,23,1,2,0,2
149,376,69,32,1,4,0,1
1018,249,15,14,1,4,0,1
930,250,17,12,1,4,0,0
927,243,13,11,1,4,0,1
918,234,15,11,1,4,0,2
953,284,22,22,1,4,0,2
1018,375,35,31,1,4,0,0
1007,359,32,25,1,4,0,1
994,342,30,24,1,4,0,1
985,331,28,18,1,4,0,1
990,370,9,18,1,10,0,1
992,363,7,21,1,2,0,0
631,551,36,26,1,3,0,1
640,541,16,34,1,2,0,0
859,375,11,25,1,1,0,0
588,341,34,24,1,4,0,0
624,321,10,15,1,7,0,0
642,295,24,21,1,4,0,1
682,361,34,30,1,4,0,1
676,264,18,17,1,4,0,1
685,261,16,14,1,4,0,1
694,255,16,14,1,4,0,1
803,229,13,12,1,4,0,0
813,192,10,8,1,4,0,0
843,253,16,14,1,4,0,0
832,237,13,11,1,4,0,0
832,226,12,10,1,4,0,0
836,211,10,8,1,4,0,0
836,203,11,8,1,4,0,1
847,196,10,8,1,4,0,0
837,193,8,7,1,4,0,0
863,214,16,45,0,0,0,0
