674,719,60,116,1,4,0,0
624,599,57,85,1,4,0,0
694,624,53,80,1,4,0,0
1049,654,65,90,1,4,0,0
421,679,13,41,1,1,0,0
413,676,11,30,1,1,0,1
801,154,16,16,1,4,0,0
800,114,13,13,1,4,0,1
822,148,13,13,1,4,0,0
816,121,13,12,1,4,0,0
833,93,11,6,1,4,0,0
817,71,8,8,1,4,0,0
823,62,7,7,1,4,0,0
832,74,10,7,1,4,0,0
835,83,7,7,1,4,0,0
848,39,5,6,1,4,0,0
893,63,7,7,1,4,0,0
909,79,8,5,1,4,0,0
879,32,9,6,1,4,0,0
876,30,7,7,1,4,0,1
879,20,5,6,1,4,0,0
838,32,7,6,1,4,0,0
946,148,7,11,1,10,0,1
946,146,7,8,1,2,0,0
876,1017,17,32,1,1,1,0
