857,819,50,47,0,11,0,0
604,857,34,59,1,1,0,0
587,494,26,59,1,1,0,0
397,551,32,58,1,1,0,0
526,814,40,58,1,2,0,1
527,807,47,97,1,3,0,1
679,658,28,38,1,2,0,1
125,308,34,54,1,1,0,0
91,430,153,141,1,6,0,1
261,272,90,91,1,4,0,0
560,155,53,54,1,4,0,0
336,196,67,62,1,4,0,0
620,40,37,39,1,4,0,0
413,101,55,46,1,4,0,0
448,58,48,52,1,4,0,1
477,21,39,43,1,4,0,1
497,0,35,32,1,4,1,1
494,84,13,33,1,2,0,1
496,94,12,28,1,3,0,1
524,14,11,28,1,1,0,0
697,69,13,33,1,1,0,0
1023,704,50,85,1,3,0,0
886,587,75,38,1,3,0,1
