665,840,47,85,1,1,0,0
298,701,173,211,1,5,0,1
421,520,108,160,1,5,0,1
609,201,46,58,1,5,0,1
503,418,95,103,1,4,0,0
537,347,66,71,1,4,0,1
585,260,57,59,1,4,0,1
631,174,40,43,1,4,0,1
648,148,34,39,1,4,0,1
819,336,21,51,1,1,0,0
847,258,16,40,1,1,0,0
670,229,16,36,1,2,0,1
823,85,11,28,1,1,0,0
810,112,12,20,1,2,0,1
696,196,26,38,1,8,0,1
671,238,14,33,1,10,0,1
824,43,21,20,1,4,0,1
687,36,23,22,1,4,0,0
655,30,27,30,1,6,0,1
613,8,23,23,1,4,0,1
293,353,54,34,1,10,0,1
433,230,42,26,1,3,0,1
388,549,48,60,1,3,0,1
198,965,171,85,1,4,1,0
