11,308,18,23,1,5,0,0
152,361,36,15,1,4,0,0
177,342,25,12,1,4,0,0
466,361,29,15,1,4,0,0
406,353,3,7,1,1,0,0
399,353,3,7,1,1,0,0
506,354,2,9,1,1,0,0
491,356,3,7,1,1,0,1
253,368,4,6,1,1,0,0
145,317,61,26,1,9,0,0
396,456,16,26,1,4,0,0
434,461,7,17,1,1,0,0
576,390,3,8,1,1,0,0
561,975,4,9,1,1,0,0
664,519,16,34,1,4,0,0
880,21,2,6,1,1,0,0
849,55,17,11,1,4,0,1
892,143,4,12,1,1,0,0
896,171,21,11,1,4,0,0
882,208,5,10,1,1,0,0
896,216,23,17,1,4,0,0
898,248,24,15,1,4,0,0
903,276,23,14,1,4,0,0
911,307,23,13,1,4,0,0
909,321,23,13,1,4,0,0
912,345,4,13,1,1,0,0
857,739,46,24,1,4,0,1
857,663,37,17,1,4,0,1
982,611,15,25,1,1,0,0
962,393,6,8,1,1,0,0
950,500,28,18,1,4,0,0
1029,499,26,19,1,6,0,0
1043,482,4,8,1,1,0,0
1054,474,5,11,1,1,0,0
1074,474,4,11,1,1,0,0
1068,476,3,7,1,1,0,0
