607,717,55,128,1,4,0,0
686,180,6,7,1,9,0,1
891,707,17,33,1,10,0,1
924,606,15,28,1,10,0,1
866,449,8,16,1,10,0,1
895,529,8,16,1,3,0,1
913,530,8,16,1,3,0,1
883,449,8,16,1,10,0,1
804,242,4,8,1,10,0,1
805,221,3,7,1,1,0,0
988,254,33,34,1,5,0,1
1009,303,35,14,1,4,0,1
1008,877,14,35,1,3,0,1
1031,881,13,28,1,3,0,1
1052,868,16,39,1,3,0,1
959,973,39,77,1,4,1,0
1103,247,38,29,1,9,0,0
1053,866,19,28,1,2,0,1
1030,865,18,30,1,2,0,1
1006,864,19,31,1,2,0,1
893,703,13,24,1,2,0,0
925,601,11,23,1,2,0,0
895,524,9,15,1,2,0,1
914,525,8,13,1,2,0,1
884,441,8,17,1,2,0,1
1154,347,13,24,1,1,0,0
804,242,4,4,1,2,0,0
867,445,8,14,1,2,0,1
