456,402,104,107,1,6,0,0
1011,460,92,99,1,6,0,0
821,208,30,35,1,6,0,1
629,475,48,61,1,4,0,0
689,541,46,73,1,4,0,0
811,618,41,51,1,4,0,0
673,352,30,41,1,4,0,0
544,362,35,31,1,4,0,0
585,383,34,39,1,4,0,0
641,287,28,25,1,4,0,0
682,211,20,19,1,4,0,0
699,103,10,10,1,4,0,0
694,92,8,9,1,4,0,0
1110,450,41,39,1,4,0,0
594,236,50,72,1,9,0,1
638,215,27,32,1,6,0,1
2,205,25,11,1,5,0,1
21,202,25,10,1,5,0,1
6,193,21,9,1,5,0,1
42,199,21,10,1,5,0,1
53,199,17,8,1,4,0,1
54,196,24,10,1,4,0,1
69,192,18,10,1,4,0,1
100,181,23,9,1,4,0,1
81,188,24,9,1,4,0,1
218,225,32,13,1,4,0,1
161,227,26,12,1,4,0,1
