807,31,114,52,0,0,0,0
1841,182,69,25,0,0,0,0
0,220,24,19,1,4,1,1
0,227,64,20,1,4,0,1
49,214,60,18,1,4,0,1
101,219,46,16,1,4,0,1
150,226,60,24,1,4,0,2
160,214,54,21,1,4,0,2
303,221,43,22,1,4,0,1
296,214,45,18,1,4,0,2
251,332,52,34,1,4,0,0
312,301,45,29,1,4,0,0
400,237,57,20,1,4,0,0
435,221,45,19,1,4,0,0
390,209,50,18,1,4,0,1
461,209,55,21,1,4,0,1
431,203,53,17,1,4,0,1
519,264,33,25,1,4,0,0
409,198,9,18,1,1,0,1
522,185,109,37,1,9,0,1
904,95,7,8,1,5,0,0
888,109,11,8,1,4,0,0
862,113,12,10,1,4,0,0
885,130,12,10,1,4,0,0
908,137,14,12,1,4,0,0
883,144,15,13,1,4,0,0
925,175,22,12,1,4,0,0
939,136,13,11,1,4,0,0
933,139,6,8,1,2,0,1
933,141,5,7,1,10,0,1
693,177,19,17,1,4,0,0
637,174,21,15,1,4,0,0
669,173,19,15,1,4,0,1
676,167,17,15,1,4,0,1
683,162,17,13,1,4,0,1
694,151,15,19,1,5,0,1
649,168,16,13,1,4,0,1
659,162,15,14,1,4,0,1
663,154,17,15,1,5,0,1
676,153,14,12,1,4,0,1
681,150,13,13,1,4,0,1
687,147,14,10,1,4,0,1
695,143,12,10,1,4,0,1
632,162,17,14,1,4,0,1
647,154,15,11,1,4,0,1
609,173,19,15,1,4,0,1
1094,181,37,14,1,4,0,0
1135,192,43,20,1,5,0,1
1122,194,38,14,1,4,0,2
1160,200,39,15,1,4,0,1
1195,193,40,18,1,4,0,1
1192,213,36,14,1,4,0,2
1263,196,32,17,1,4,0,2
1296,194,36,15,1,5,0,2
1387,213,45,19,1,4,0,2
1331,191,34,17,1,4,0,2
679,200,46,16,1,4,0,1
1020,300,11,19,1,10,0,1
1020,297,11,16,1,2,0,2
810,280,26,29,1,5,0,1
928,418,40,51,1,5,0,0
851,355,32,35,1,5,0,1
869,455,39,53,1,5,0,0
818,639,60,83,1,5,0,0
823,273,27,24,1,4,0,1
819,302,27,26,1,4,0,1
801,321,32,27,1,4,0,1
804,343,34,33,1,4,0,1
867,275,26,25,1,4,0,1
868,290,26,29,1,4,0,0
861,319,32,28,1,4,0,1
865,340,30,33,1,4,0,1
865,383,37,35,1,4,0,0
852,430,43,39,1,4,0,1
917,282,28,23,1,4,0,1
919,297,29,25,1,4,0,1
923,315,27,28,1,4,0,1
928,337,28,30,1,4,0,1
924,366,36,32,1,4,0,1
925,389,38,40,1,4,0,1
968,311,33,32,1,4,0,0
995,412,47,46,1,4,0,0
696,394,42,38,1,4,0,0
849,509,54,54,1,4,0,0
935,477,47,46,1,4,0,1
947,518,53,53,1,4,0,0
607,557,66,59,1,4,0,0
677,692,78,85,1,4,0,0
937,636,66,73,1,4,0,0
936,741,85,108,1,4,0,0
811,745,76,100,1,4,0,0
833,589,56,58,1,4,0,1
953,580,59,59,1,4,0,1
806,898,98,151,1,4,0,0
632,843,102,133,1,4,0,0
