691,505,30,48,0,0,0,0
66,748,50,83,1,3,0,2
613,957,84,123,1,2,1,0
619,1025,67,55,1,3,1,2
670,847,65,158,1,2,0,0
602,776,53,129,1,2,0,0
656,774,54,127,1,2,0,1
604,820,51,113,1,3,0,1
665,893,66,141,1,3,0,1
656,819,52,108,1,3,0,1
624,584,54,47,1,4,0,0
329,626,104,76,1,4,0,1
0,947,90,132,1,4,1,0
43,1017,342,63,1,4,1,0
675,675,40,76,1,2,0,0
682,707,25,58,1,10,0,1
546,601,15,57,1,1,0,0
546,598,25,31,1,7,0,1
500,616,25,39,1,2,0,0
492,631,14,32,1,3,0,0
492,632,43,28,1,10,0,1
554,568,40,34,1,4,0,1
596,566,45,28,1,4,0,0
622,555,36,25,1,4,0,1
654,540,25,18,1,4,0,0
665,535,25,18,1,4,0,1
