682,667,42,97,1,4,0,0
253,854,22,53,1,1,0,0
371,710,69,93,1,4,0,0
413,647,59,75,1,4,0,1
691,252,16,12,1,4,0,0
605,360,7,16,1,1,0,0
601,378,6,15,1,1,0,0
618,310,5,11,1,1,0,0
635,308,3,12,1,1,0,0
643,118,11,8,1,4,0,0
450,585,50,61,1,4,0,0
485,542,38,49,1,4,0,1
493,495,46,55,1,5,0,1
1012,682,12,32,1,10,0,1
997,684,13,31,1,10,0,1
1003,639,10,25,1,10,0,1
911,511,8,19,1,10,0,1
906,467,6,18,1,10,0,1
891,469,7,16,1,10,0,1
897,408,7,15,1,10,0,1
886,409,7,14,1,10,0,1
952,523,36,44,1,4,0,1
1008,252,9,13,1,10,0,1
910,209,31,18,1,5,0,1
1008,201,23,18,1,9,0,0
1015,678,7,15,1,2,0,0
1001,679,7,20,1,2,0,0
1006,632,5,16,1,2,0,0
976,677,12,20,1,2,0,0
911,505,6,13,1,2,0,0
892,461,5,12,1,2,0,0
906,462,5,12,1,2,0,0
897,408,4,7,1,2,0,0
889,405,4,11,1,2,0,0
1009,254,7,6,1,2,0,0
801,492,34,36,1,4,0,0
845,534,9,32,1,10,0,1
848,528,7,18,1,2,0,0
