124,97,29,21,1,4,0,0
403,44,106,29,1,6,0,1
165,17,61,30,1,6,0,0
364,557,68,93,1,4,0,0
606,702,67,63,1,4,1,0
423,419,59,72,1,4,0,0
657,549,52,85,1,4,0,0
632,433,43,62,1,5,0,0
645,325,34,40,1,4,0,0
459,243,36,32,1,4,0,1
590,249,30,37,1,4,0,0
546,220,31,33,1,4,0,0
638,171,43,116,1,6,0,0
599,208,28,36,1,4,0,0
593,187,28,30,1,4,0,1
541,163,26,32,1,4,0,1
541,199,12,17,1,3,0,1
542,193,10,19,1,2,0,0
567,188,11,21,1,10,0,1
568,186,10,20,1,2,0,1
581,162,25,27,1,4,0,0
612,164,24,29,1,4,0,1
605,131,22,24,1,4,0,0
602,110,22,24,1,4,0,1
597,83,19,25,1,5,0,1
618,86,16,31,1,9,0,1
628,0,12,9,1,4,1,0
651,65,26,40,1,6,0,1
657,8,10,12,1,5,0,0
654,0,11,8,1,4,1,1
655,4,13,13,1,4,0,2
679,1,14,11,1,4,0,0
675,22,14,12,1,4,0,0
689,53,8,14,0,0,0,0
662,150,22,20,1,4,0,0
682,103,19,22,1,5,0,1
661,149,22,20,1,4,0,0
1297,417,63,54,1,4,1,1
1187,142,50,53,1,6,0,2
1330,207,30,31,1,4,1,1
1112,217,49,31,1,4,0,1
1148,219,45,27,1,4,0,1
1179,219,45,27,1,4,0,1
1213,215,50,33,1,4,0,1
1242,217,52,26,1,4,0,1
1276,210,55,35,1,4,0,1
845,103,47,21,1,4,0,1
882,127,17,13,1,4,0,1
869,126,15,14,1,4,0,1
861,130,4,20,1,1,0,0
865,132,3,15,1,1,0,0
801,154,43,19,1,4,0,1
808,51,35,14,1,4,0,0
804,23,6,13,1,1,0,1
